Date,Open,High,Low,PX_LAST,PX_VOLUME,Dividends,Stock Splits,Capital Gains,Returns
1999-03-10 00:00:00-05:00,43.768571813949904,43.79532521970415,43.0462298585852,43.715065002441406,5232000,0.0,0.0,0.0,
1999-03-11 00:00:00-05:00,44.03610220664021,44.29025954015362,43.072979679642,43.9290885925293,9688600,0.0,0.0,0.0,0.004895877201050336
1999-03-12 00:00:00-05:00,43.76857895678498,43.79533236690526,42.511168681131615,42.85896301269531,8743600,0.0,0.0,0.0,-0.024360295515349573
1999-03-15 00:00:00-05:00,43.180002763433365,44.143125501651205,42.725194803719376,44.08961868286133,6369000,0.0,0.0,0.0,0.028714079475079313
1999-03-16 00:00:00-05:00,44.27687947930842,44.651427100281424,43.79531825234313,44.46415328979492,4905800,0.0,0.0,0.0,0.008494847951115991
1999-03-17 00:00:00-05:00,44.46414915605025,44.51765595407197,44.00934137286562,44.14310836791992,3965000,0.0,0.0,0.0,-0.007220308903277406
1999-03-18 00:00:00-05:00,44.08957997797219,45.02594848478592,44.076203285017705,44.99919509887695,4848400,0.0,0.0,0.0,0.01939344016786948
1999-03-19 00:00:00-05:00,45.58780251689769,45.58780251689769,43.822077771524896,43.84883117675781,7160400,0.0,0.0,0.0,-0.025564099970931453
1999-03-22 00:00:00-05:00,44.03609296434672,44.143106555997626,43.23349102696495,43.313751220703125,5024800,0.0,0.0,0.0,-0.012202832816631815
1999-03-23 00:00:00-05:00,43.072997519362445,43.23351800701224,41.70857337433917,41.78883361816406,10962400,0.0,0.0,0.0,-0.035206315767224106
1999-03-24 00:00:00-05:00,42.16335872496614,43.23349473321401,41.521277120017416,43.20674133300781,8447000,0.0,0.0,0.0,0.03393030128094887
1999-03-25 00:00:00-05:00,43.875586214601064,44.78520202636719,43.5879870976456,44.78520202636719,8133800,0.0,0.0,0.0,0.03653274106449467
1999-03-26 00:00:00-05:00,44.41064442989331,44.918959034813774,44.116357027044614,44.30363082885742,8256200,0.0,0.0,0.0,-0.010752908901164315
1999-03-29 00:00:00-05:00,44.83870777050099,45.93559739973162,44.571173714591076,45.908843994140625,5113800,0.0,0.0,0.0,0.03623209058156096
1999-03-30 00:00:00-05:00,45.8553522897998,46.229900091466774,45.400544244918464,45.58781814575195,4940600,0.0,0.0,0.0,-0.0069926798511773525
1999-03-31 00:00:00-05:00,46.336894768629136,46.39040157552132,44.785197368755874,44.91896438598633,8256600,0.0,0.0,0.0,-0.01467176511117918
1999-04-01 00:00:00-05:00,46.229898281386745,46.28340510810131,45.10625492038081,45.855350494384766,8715800,0.0,0.0,0.0,0.02084611970018102
1999-04-05 00:00:00-04:00,46.5977565887812,47.580944505897726,46.31015740214168,47.514060974121094,5697200,0.0,0.0,0.0,0.03617267040493877
1999-04-06 00:00:00-04:00,47.46054135885557,48.129376496381724,47.059240276339885,47.60768508911133,7522400,0.0,0.0,0.0,0.0019704507059759013
1999-04-07 00:00:00-04:00,48.04912416803641,48.15613780760887,46.096125245838934,47.112754821777344,11923600,0.0,0.0,0.0,-0.010396016239974326
1999-04-08 00:00:00-04:00,47.03249292078152,47.71470484881334,46.06937019885426,47.487300872802734,7952400,0.0,0.0,0.0,0.007949992575094766
1999-04-09 00:00:00-04:00,47.40703798915611,47.888599323131736,47.27327095194066,47.781585693359375,4946800,0.0,0.0,0.0,0.006197126708567868
1999-04-12 00:00:00-04:00,46.65794611676032,47.78158931452634,46.604439297819084,47.460548400878906,10934000,0.0,0.0,0.0,-0.0067188496953772825
1999-04-13 00:00:00-04:00,47.75482383728027,47.86183744812011,46.44390710449218,46.81845474243164,9962200,0.0,0.0,0.0,-0.013528997874693194
1999-04-14 00:00:00-04:00,47.407016162759454,47.46052295301088,44.952392159975496,45.21323776245117,21253800,0.0,0.0,0.0,-0.03428598805345995
1999-04-15 00:00:00-04:00,45.373774878685055,45.90215462741975,43.76857057873158,45.828582763671875,17650600,0.0,0.0,0.0,0.013609841534766964
1999-04-16 00:00:00-04:00,45.72156612513228,45.72156612513228,44.25012894731936,44.490909576416016,17274000,0.0,0.0,0.0,-0.02918862217830198
1999-04-19 00:00:00-04:00,44.78518912619221,45.15973670550325,41.956017232467694,42.404136657714844,19460600,0.0,0.0,0.0,-0.04690335483290142
1999-04-20 00:00:00-04:00,42.21687495745236,43.715065703724434,41.81557386470091,43.367271423339844,17413600,0.0,0.0,0.0,0.022713226622190108
1999-04-21 00:00:00-04:00,43.76857034099025,45.53429506134805,43.179995434204315,45.50754165649414,10940400,0.0,0.0,0.0,0.04935219954840009
1999-04-22 00:00:00-04:00,45.93558769902981,46.871956696971594,45.634611949691376,46.738189697265625,13630600,0.0,0.0,0.0,0.02704272733651103
1999-04-23 00:00:00-04:00,46.49741435939983,47.701317492986135,46.01585310596531,47.35352325439453,7064400,0.0,0.0,0.0,0.013165541094222188
1999-04-26 00:00:00-04:00,47.67455396977443,48.79819665593073,47.52072193536017,48.4437141418457,5421000,0.0,0.0,0.0,0.023022381705251505
1999-04-27 00:00:00-04:00,48.79821804729126,49.038998728445655,47.092688222447606,47.70132827758789,16482800,0.0,0.0,0.0,-0.015324709870181863
1999-04-28 00:00:00-04:00,47.30002708302142,47.46054753692308,45.862031350152414,46.06937026977539,7676800,0.0,0.0,0.0,-0.034212003454404116
1999-04-29 00:00:00-04:00,45.855325538045626,46.12285952601555,44.73168278857193,45.69480514526367,19148200,0.0,0.0,0.0,-0.008130458964781151
1999-04-30 00:00:00-04:00,46.33689181786627,46.57767243354802,44.35714008892741,45.989097595214844,15295200,0.0,0.0,0.0,0.006440391834818371
