Date,FUND_NET_ASSET_VAL,TOT_RETURN_INDEX_GROSS_DVDS,ALL_BROKERS_ADV_TOT_AGGR_VOL,FUND_FLOW,PX_LAST,TURNOVER,PX_VOLUME,AVERAGE_BID_ASK_SPREAD
8/3/2023,49.3741,56.574,710234,-117.547,49.384,2.81E+08,5616580,0.0099
8/2/2023,49.372,56.5627,471404,0,49.3741,1.57E+08,3136851,0.0099
8/1/2023,49.3645,56.5401,584271,57.5117,49.3544,1.82E+08,3644560,0.0099
7/31/2023,49.364,56.5331,483884,-110.475,49.3483,1.19E+08,2366768,0.0098
7/28/2023,49.3371,56.5105,595766,0,49.3286,1.23E+08,2455716,0.0098
7/27/2023,49.3057,56.488,1000359,0,49.3089,1.80E+08,3595788,0.0098
7/26/2023,49.3166,56.488,639398,-30.1007,49.3089,1.21E+08,2416924,0.0098
7/25/2023,49.2952,56.4655,601971,-15.0438,49.2893,1.28E+08,2555299,0.0098
7/24/2023,49.2824,56.4542,602036,-45.1197,49.2794,1.18E+08,2354577,0.0098
7/21/2023,49.2689,56.4317,618028,0,49.2598,1.34E+08,2671235,0.0098
7/20/2023,49.2615,56.443,508919,-12.5279,49.2696,1.44E+08,2879645,0.0098
7/19/2023,49.2719,56.4542,606004,-20.0489,49.2794,1.53E+08,3044667,0.0098
7/18/2023,49.2562,56.4317,572269,0,49.2598,1.31E+08,2615898,0.0098
7/17/2023,49.2491,56.4092,609458,-5.0099,49.2401,1.61E+08,3207848,0.0098
7/14/2023,49.2271,56.4092,464465,0,49.2401,1.51E+08,3016665,0.0098
7/13/2023,49.2461,56.4204,668213,0,49.25,1.46E+08,2917466,0.0098
7/12/2023,49.2073,56.3754,782059,0,49.2106,1.92E+08,3837674,0.0098
7/11/2023,49.1669,56.3304,545176,-20.0062,49.1713,1.70E+08,3394369,0.0098
7/10/2023,49.1582,56.3078,587486,-7.501,49.1517,1.72E+08,3441033,0.0098
7/7/2023,49.1168,56.274,722178,0,49.1222,1.39E+08,2779159,0.0098
7/6/2023,49.1023,56.2515,981644,-74.9247,49.1025,2.53E+08,5074676,0.0098
7/5/2023,49.1098,56.2628,917659,-107.408,49.1123,2.98E+08,5972321,0.0098
7/3/2023,49.0989,56.2403,98400,#N/A N/A,49.0927,1.16E+08,2326346,0.01
6/30/2023,49.0911,56.2405,480466,0,49.0929,2.34E+08,4664749,0.0098
6/29/2023,49.0787,56.2293,1144633,-15.0415,49.0831,1.97E+08,3930895,0.0098
6/28/2023,49.1048,56.2405,518212,-42.6067,49.0929,2.10E+08,4184703,0.0098
6/27/2023,49.0834,56.2293,727474,-70.213,49.0831,1.58E+08,3145959,0.0098
6/26/2023,49.0968,56.2405,813838,0,49.0929,1.50E+08,3001034,0.0098
6/23/2023,49.0695,56.2181,670592,-5.0144,49.0733,5.83E+08,11636859,0.0098
6/22/2023,49.0538,56.2068,4312813,50.1161,49.0635,2.04E+08,4073666,0.0098
6/21/2023,49.0636,56.1956,763149,-42.5851,49.0537,2.06E+08,4121746,0.0098
6/20/2023,49.0565,56.1844,367755,-87.6926,49.0439,1.83E+08,3661004,0.0098
6/16/2023,49.0198,56.1732,601965,-15.0309,49.0341,2.09E+08,4166068,0.0098
6/15/2023,49.0316,56.162,566660,0,49.0243,1.96E+08,3907585,0.0098
6/14/2023,49.0028,56.1283,773266,-117.682,48.9949,1.92E+08,3832594,0.0098
6/13/2023,49.004,56.1395,769791,-40.0384,49.0047,1.82E+08,3628852,0.0098
6/12/2023,49.0262,56.1395,815637,-5.0049,49.0047,1.76E+08,3518753,0.0098
6/9/2023,48.9975,56.1508,898147,-27.5396,49.0145,1.68E+08,3360556,0.0098
6/8/2023,49.0158,56.1508,550988,-15.0128,49.0145,1.70E+08,3392933,0.0098
6/7/2023,48.9918,56.1283,700632,0,48.9949,2.61E+08,5211088,0.0098
6/6/2023,48.9973,56.1283,1918988,-42.5312,48.9949,3.12E+08,6235815,0.0098
6/5/2023,48.9983,56.1395,658500,-135.114,49.0047,2.52E+08,5025843,0.0165
6/2/2023,48.9774,56.1283,791748,-147.628,48.9949,3.91E+08,7811133,0.0098
6/1/2023,49.0073,56.1395,1779629,-12.5055,49.0047,1.86E+08,3720593,0.0098
5/31/2023,48.9809,56.1146,696107,97.6026,48.9829,2.98E+08,5935819,0.0098
5/30/2023,48.9589,56.0811,1165653,0,48.9536,5.55E+08,11064090,0.0098
5/26/2023,48.9011,56.0141,1534919,-306.253,48.8951,1.98E+08,3950280,0.0098
5/25/2023,48.9035,56.0588,876740,0,48.9341,1.95E+08,3875616,0.0098
5/24/2023,48.9426,56.1146,860769,40.1189,48.9829,2.63E+08,5238964,0.0098
5/23/2023,48.9677,56.1034,2103785,7.5283,48.9731,1.69E+08,3365734,0.0098
5/22/2023,48.9599,56.0923,565007,-30.1286,48.9634,1.47E+08,2934561,0.0098
5/19/2023,48.9439,56.0811,544553,0,48.9536,2.60E+08,5186235,0.0098
5/18/2023,48.954,56.0923,563480,17.5665,48.9634,1.76E+08,3504460,0.0098
5/17/2023,48.9778,56.1258,641971,0,48.9926,2.32E+08,4609774,0.0098
5/16/2023,48.9977,56.1481,658209,0,49.0121,1.69E+08,3363525,0.0098
5/15/2023,49.0075,56.1593,608675,7.5368,49.0219,1.69E+08,3371653,0.0098
5/12/2023,48.9952,56.1593,497457,0,49.0219,1.41E+08,2812962,0.0098
5/11/2023,49.0137,56.1705,550098,0,49.0316,1.60E+08,3184050,0.0099
5/10/2023,48.9988,56.1258,583082,0,48.9926,1.42E+08,2829719,0.0098
5/9/2023,48.9573,56.1146,579782,0,48.9829,1.33E+08,2647231,0.0098
5/8/2023,48.9621,56.1034,613216,0,48.9731,2.62E+08,5219193,0.0098
5/5/2023,48.968,56.137,1133866,75.313,49.0024,3.72E+08,7400678,0.0098
5/4/2023,49.0014,56.1481,421462,115.494,49.0121,1.82E+08,3622761,0.0098
5/3/2023,48.9831,56.0923,548246,-12.5623,48.9634,2.32E+08,4622685,0.0098
5/2/2023,48.9333,56.0476,1068563,0,48.9244,2.15E+08,4290332,0.0098
5/1/2023,48.8866,56.0029,582805,-40.1434,48.8854,2.15E+08,4291792,0.0098
4/28/2023,48.9011,56.0401,900108,90.2363,48.918,2.20E+08,4367045,0.0099
4/27/2023,48.8765,56.029,928621,25.1663,48.9083,1.55E+08,3089027,0.0097
4/26/2023,48.9012,56.0512,939017,30.1844,48.9277,2.11E+08,4196700,0.0097
4/25/2023,48.9226,56.029,988207,0,48.9083,2.20E+08,4368028,0.0097
4/24/2023,48.8553,55.9845,1102171,0,48.8694,1.59E+08,3156556,0.0097
4/21/2023,48.8282,55.9399,862566,-30.1713,48.8305,1.66E+08,3312455,0.0097
4/20/2023,48.8236,55.9399,803528,0,48.8305,1.75E+08,3479990,0.0097
4/19/2023,48.791,55.9066,651227,-25.1264,48.8014,1.25E+08,2492466,0.0097
4/18/2023,48.8,55.8954,488189,0,48.7917,1.63E+08,3250729,0.0097
4/17/2023,48.7994,55.9177,571096,0,48.8111,1.79E+08,3560539,0.0097
4/14/2023,48.8089,55.9288,472186,-110.501,48.8208,1.49E+08,2974169,0.0097
4/13/2023,48.8309,55.9511,738958,0,48.8403,2.04E+08,4064121,0.0097
4/12/2023,48.8137,55.9177,738642,0,48.8111,2.23E+08,4437516,0.0097
4/11/2023,48.7865,55.8954,625868,0,48.7917,1.63E+08,3236586,0.0097
4/10/2023,48.7869,55.9066,719688,0,48.8014,2.21E+08,4406423,0.0097
4/6/2023,48.8205,55.9511,906642,0,48.8403,2.48E+08,4935746,0.0097
4/5/2023,48.8213,55.9511,1289274,0,48.8403,3.26E+08,6482473,0.0097
4/4/2023,48.7991,55.8843,1362761,0,48.782,3.16E+08,6286072,0.0097
4/3/2023,48.7513,55.8398,846444,-55.2504,48.7431,2.49E+08,4962457,0.0097
3/31/2023,48.7131,55.8081,711439,87.8123,48.7154,3.45E+08,6848918,0.0097
3/30/2023,48.6814,55.786,1294081,50.3177,48.696,1.53E+08,3047484,0.0097
3/29/2023,48.6791,55.786,687653,-15.0855,48.696,2.10E+08,4179146,0.0097
3/28/2023,48.6825,55.786,805493,0,48.696,5.37E+08,10683860,0.0097
3/27/2023,48.7007,55.8525,600181,0,48.7541,2.45E+08,4868858,0.0097
3/24/2023,48.7688,55.8525,747845,0,48.7541,1.67E+08,3324018,0.0097
3/23/2023,48.7474,55.8525,594785,5.0375,48.7541,1.71E+08,3392457,0.0097
3/22/2023,48.6972,55.7971,637150,0,48.7057,2.18E+08,4328687,0.0097
3/21/2023,48.6272,55.7749,704372,10.0602,48.6863,3.12E+08,6211040,0.0097
3/20/2023,48.6912,55.8081,3096027,0,48.7154,2.39E+08,4738873,0.0097
3/17/2023,48.697,55.7749,938016,0,48.6863,4.93E+08,9801753,0.0097
3/16/2023,48.6216,55.8081,1625933,-85.5117,48.7154,2.25E+08,4474383,0.0097
3/15/2023,48.7306,55.8192,608998,30.1339,48.7251,2.56E+08,5077547,0.0099
3/14/2023,48.6683,55.7194,711992,-10.0671,48.6379,9.26E+08,18425473,0.0097
3/13/2023,48.7036,55.7527,12330497,-454.956,48.667,3.80E+08,7562392,0.0097
3/10/2023,48.6046,55.6972,1775301,0,48.6186,3.64E+08,7245399,0.0097
3/9/2023,48.5535,55.6307,1388014,30.1234,48.5605,1.56E+08,3107217,0.0097
3/8/2023,48.5257,55.6085,562119,0,48.5411,1.82E+08,3627589,0.0097
3/7/2023,48.5385,55.6196,744504,-42.6055,48.5508,2.32E+08,4626948,0.0097
3/6/2023,48.5606,55.6307,645455,10.0275,48.5605,3.41E+08,6787965,0.0097
3/3/2023,48.5432,55.6196,1258520,-22.5721,48.5508,2.16E+08,4314176,0.0098
3/2/2023,48.5277,55.6085,827937,17.5498,48.5411,1.96E+08,3908045,0.0097
3/1/2023,48.5203,55.6085,888277,10.0252,48.5411,2.31E+08,4599754,0.0097
2/28/2023,48.531,55.6147,942141,77.6836,48.5466,2.02E+08,4020905,0.0097
2/27/2023,48.5216,55.6037,997238,10.0568,48.5369,2.81E+08,5595650,0.0097
2/24/2023,48.4994,55.5816,1100933,135.74,48.5176,1.91E+08,3790120,0.0097
2/23/2023,48.5117,55.6147,749584,12.5628,48.5466,1.89E+08,3763917,0.0097
2/22/2023,48.4996,55.6037,909468,113.0938,48.5369,4.80E+08,9549280,0.0097
2/21/2023,48.4944,55.6147,971666,153.2666,48.5466,5.81E+08,11557258,0.0097
2/17/2023,48.4944,55.5926,1259788,261.2791,48.5273,3.69E+08,7336670,0.0097
2/16/2023,48.4863,55.5816,1103801,155.7623,48.5176,2.07E+08,4117158,0.0097
2/15/2023,48.4837,55.5705,692338,45.2138,48.508,2.67E+08,5308601,0.0097
2/14/2023,48.4773,55.5595,938876,32.6527,48.4983,1.90E+08,3785947,0.0097
2/13/2023,48.4854,55.5484,1168938,0,48.4887,3.96E+08,7874830,0.0097
2/10/2023,48.4691,55.5484,2071445,17.5828,48.4887,1.56E+08,3105500,0.0098
2/9/2023,48.4696,55.5373,784273,0,48.479,3.21E+08,6385002,0.0097
2/8/2023,48.4742,55.5263,852455,0,48.4694,2.08E+08,4146422,0.0097
2/7/2023,48.4599,55.5152,971768,0,48.4597,2.19E+08,4355412,0.0098
2/6/2023,48.4503,55.5152,760233,-20.0841,48.4597,2.59E+08,5165720,0.0097
2/3/2023,48.462,55.5263,907688,-75.3003,48.4694,4.90E+08,9752405,0.0097
2/2/2023,48.4889,55.5373,1761259,45.1912,48.479,3.84E+08,7648857,0.0097
2/1/2023,48.4698,55.5152,1440229,-32.6562,48.4597,3.94E+08,7840460,0.0097
1/31/2023,48.4479,55.4922,1590831,65.2866,48.4395,2.57E+08,5110599,0.0096
1/30/2023,48.4271,55.4701,969315,-118.367,48.4203,4.94E+08,9816229,0.0096
1/27/2023,48.4154,55.4591,5388369,-135.937,48.4107,3.50E+08,6952284,0.0096
1/26/2023,48.4092,55.4811,1869195,0,48.4299,2.90E+08,5767218,0.0096
1/25/2023,48.4017,55.4701,1987065,103.1735,48.4203,2.12E+08,4211752,0.0096
1/24/2023,48.3911,55.4481,1057591,0,48.401,1.76E+08,3495460,0.0096
1/23/2023,48.3795,55.4481,678702,0,48.401,2.25E+08,4480082,0.0096
1/20/2023,48.3645,55.4371,1634367,15.0893,48.3914,2.61E+08,5182415,0.0096
1/19/2023,48.3585,55.415,1088243,85.4795,48.3722,8.19E+08,16275232,0.0096
1/18/2023,48.3485,55.382,3095870,186.0202,48.3433,2.28E+08,4531585,0.0096
1/17/2023,48.3328,55.3599,993510,0,48.3241,2.18E+08,4345163,0.0096
1/13/2023,48.3058,55.3269,1356473,-105.523,48.2952,3.57E+08,7118150,0.0096
1/12/2023,48.2967,55.3379,1853746,0,48.3049,2.49E+08,4962639,0.0096
1/11/2023,48.2795,55.3048,917485,-22.5952,48.276,5.31E+08,10581357,0.0096
1/10/2023,48.267,55.3048,1424691,-250.968,48.276,5.04E+08,10038755,0.0096
1/9/2023,48.2599,55.2938,1154251,0,48.2664,7.00E+08,13944319,0.0096
1/6/2023,48.2341,55.2828,1238229,396.3688,48.2568,1.62E+08,3237853,0.0096
1/5/2023,48.2164,55.2608,621945,0,48.2375,2.27E+08,4526974,0.0096
1/4/2023,48.2121,55.2497,902322,70.1793,48.2279,2.41E+08,4799855,0.0096
1/3/2023,48.2031,55.2277,1056664,40.0989,48.2087,3.06E+08,6112966,0.0096
12/30/2022,48.1811,55.2387,1007593,0,48.2183,2.91E+08,5806458,0.0097
12/29/2022,48.1749,55.2277,948442,27.5503,48.2087,3.19E+08,6356941,0.0096
12/28/2022,48.1642,55.1936,1014681,152.7591,48.1789,3.17E+08,6319822,0.0097
12/27/2022,48.1559,55.1826,2907633,60.2577,48.1693,1.69E+08,3355883,0.0096
12/23/2022,48.1312,55.1826,655478,62.7576,48.1693,1.88E+08,3735706,0.0096
12/22/2022,48.1248,55.1717,604494,12.5451,48.1597,2.68E+08,5328853,0.0096
12/21/2022,48.1141,55.1607,888278,95.3299,48.1501,2.76E+08,5500187,0.0096
12/20/2022,48.1032,55.1387,1121416,40.13,48.1309,2.53E+08,5044151,0.0096
12/19/2022,48.0978,55.1167,835112,0,48.1117,2.76E+08,5509948,0.0096
12/16/2022,48.0828,55.1167,1919069,70.2037,48.1117,2.30E+08,4590020,0.0096
12/15/2022,48.0748,55.0947,736128,0,48.0925,2.95E+08,5875239,0.0096
12/14/2022,48.0691,55.0688,922736,0,48.0699,3.50E+08,6973259,0.0096
12/13/2022,48.06,55.0688,1160810,0,48.0699,2.23E+08,4448709,0.0096
12/12/2022,48.0465,55.0469,667016,0,48.0507,1.94E+08,3872666,0.0096
12/9/2022,48.0301,55.0469,706364,77.7876,48.0507,7.25E+08,14437507,0.0096
12/8/2022,48.0218,55.0469,1385812,541.8197,48.0507,3.22E+08,6413192,0.0096
12/7/2022,48.0116,55.025,656113,170.5433,48.0316,2.11E+08,4203647,0.0096
12/6/2022,48.0023,55.014,650433,42.6268,48.022,2.53E+08,5042748,0.0096
12/5/2022,47.9946,54.9921,604616,47.6325,48.0029,2.36E+08,4697391,0.0096
12/2/2022,47.9828,55.003,984268,57.6511,48.0124,2.83E+08,5644300,0.0096
12/1/2022,47.9727,54.9811,1598219,50.1191,47.9933,3.05E+08,6094945,0.0096
11/30/2022,47.9588,54.9693,1547952,57.6248,47.983,2.57E+08,5115396,0.0096
11/29/2022,47.9504,54.9475,774146,12.5562,47.9639,1.64E+08,3274737,0.0095
11/28/2022,47.9407,54.9365,623327,57.7483,47.9543,2.18E+08,4335272,0.0095
11/25/2022,47.9236,54.9146,1199329,27.6132,47.9352,91431580,1821064,0.0096
11/23/2022,47.9089,54.9256,690575,10.0376,47.9448,1.51E+08,3006575,0.0096
11/22/2022,47.9005,54.8928,791797,25.0862,47.9161,2.59E+08,5155593,0.0095
11/21/2022,47.8878,54.8709,1050235,97.819,47.897,2.44E+08,4854472,0.0096
11/18/2022,47.8712,54.8599,1036904,45.1353,47.8875,1.43E+08,2850425,0.0095
11/17/2022,47.865,54.8599,654087,45.1196,47.8875,2.20E+08,4382961,0.0096
11/16/2022,47.8535,54.8381,868276,35.0885,47.8684,1.86E+08,3701556,0.0096
11/15/2022,47.8446,54.8381,836479,0,47.8684,3.07E+08,6131540,0.0095
11/14/2022,47.8358,54.8052,1381017,0,47.8398,1.70E+08,3384329,0.0095
11/11/2022,47.8171,54.8052,441886,-12.524,47.8398,1.75E+08,3499843,0.0096
11/10/2022,47.8094,54.7834,578279,0,47.8207,2.51E+08,5008211,0.0095
11/9/2022,47.7934,54.7724,871726,-15.0205,47.8111,3.41E+08,6813313,0.0095
11/8/2022,47.785,54.7724,654257,-172.678,47.8111,2.40E+08,4791298,0.0096
11/7/2022,47.7797,54.7287,550028,30.0256,47.7729,1.35E+08,2694614,0.0095
11/4/2022,47.7642,54.7396,488615,-12.5093,47.7825,2.06E+08,4122295,0.0095
11/3/2022,47.7529,54.6958,710733,0,47.7443,1.93E+08,3856611,0.0095
11/2/2022,47.7496,54.7068,793279,-30.0054,47.7538,1.84E+08,3672739,0.0096
11/1/2022,47.7477,54.6958,435288,-50.0056,47.7443,1.88E+08,3768956,0.0095
10/31/2022,47.7413,54.6672,654989,52.5037,47.7192,2.61E+08,5214153,0.0095
10/28/2022,47.732,54.6563,744433,-290.656,47.7097,1.14E+09,22786420,0.0095
10/27/2022,47.7288,54.6781,4607132,-140.289,47.7288,1.86E+08,3716773,0.0095
10/26/2022,47.7218,54.6672,464420,7.515,47.7192,2.11E+08,4214643,0.0095
10/25/2022,47.7168,54.7,791648,0,47.7478,1.85E+08,3689868,0.0095
10/24/2022,47.7146,54.6672,748681,0,47.7192,2.09E+08,4167749,0.0095
10/21/2022,47.7,54.689,699954,75.1276,47.7383,5.07E+08,10119762,0.0095
10/20/2022,47.6946,54.6563,4335075,200.279,47.7097,2.24E+08,4463017,0.0095
10/19/2022,47.6942,54.6563,779720,35.0449,47.7097,1.57E+08,3128523,0.0095
10/18/2022,47.6939,54.6563,827421,15.0191,47.7097,2.01E+08,4006303,0.0095
10/17/2022,47.6877,54.6563,853387,0,47.7097,1.72E+08,3433779,0.0095
10/14/2022,47.6734,54.6345,683314,0,47.6907,1.68E+08,3346859,0.0095
10/13/2022,47.6759,54.6563,392647,17.5147,47.7097,1.70E+08,3393447,0.0095
10/12/2022,47.6856,54.6672,874473,15.0133,47.7192,1.96E+08,3912628,0.0095
10/11/2022,47.689,54.6454,605541,17.5192,47.7002,1.77E+08,3524902,0.0095
10/10/2022,47.6919,54.6454,737968,0,47.7002,1.53E+08,3063126,0.0095
10/7/2022,47.6808,54.6454,516979,0,47.7002,1.79E+08,3583234,0.0095
10/6/2022,47.6846,54.6454,452660,17.5174,47.7002,1.66E+08,3306831,0.0095
10/5/2022,47.6854,54.6345,564181,10.0107,47.6907,1.82E+08,3639694,0.0095
10/4/2022,47.6812,54.6454,799872,10.0109,47.7002,3.13E+08,6244185,0.0095
10/3/2022,47.6765,54.6236,826259,0,47.6811,3.82E+08,7628058,0.0095
9/30/2022,47.6666,54.6426,1108541,40.0361,47.6978,2.59E+08,5172913,0.0095
9/29/2022,47.6642,54.6209,602565,25.0636,47.6788,3.25E+08,6480700,0.0095
9/28/2022,47.6717,54.6644,722255,157.8926,47.7168,2.95E+08,5872679,0.0095
9/27/2022,47.6724,54.6317,1068976,35.0928,47.6883,3.03E+08,6049485,0.0095
9/26/2022,47.6743,54.6209,750283,7.52,47.6788,3.08E+08,6152522,0.0095
9/23/2022,47.6713,54.6317,1134259,20.0541,47.6883,5.87E+08,11700861,0.0095
9/22/2022,47.6759,54.6317,3941831,137.8634,47.6883,2.65E+08,5286312,0.0095
9/21/2022,47.6836,54.6317,1151021,-7.5205,47.6883,1.79E+08,3568168,0.0095
9/20/2022,47.6818,54.6209,952553,0,47.6788,1.73E+08,3443333,0.0095
9/19/2022,47.6806,54.6209,767813,0,47.6788,1.65E+08,3282089,0.0095
9/16/2022,47.6733,54.6209,754543,-27.578,47.6788,4.37E+08,8713595,0.0095
9/15/2022,47.6739,54.6317,4343850,-92.7484,47.6883,1.52E+08,3039690,0.0095
9/14/2022,47.6711,54.6426,482351,0,47.6978,1.32E+08,2636661,0.0095
9/13/2022,47.6789,54.6317,422434,0,47.6883,1.62E+08,3221173,0.0095
9/12/2022,47.6922,54.6426,358434,7.521,47.6978,3.54E+08,7060680,0.0095
9/9/2022,47.6815,54.6535,1220619,150.4623,47.7073,1.28E+08,2550544,0.0095
9/8/2022,47.6772,54.6426,390754,35.1,47.6978,1.77E+08,3518636,0.0095
9/7/2022,47.6736,54.6426,772760,5.0138,47.6978,1.79E+08,3575242,0.0095
9/6/2022,47.6687,54.6154,544603,10.0269,47.674,1.60E+08,3187954,0.0095
9/2/2022,47.6588,54.6426,307855,42.61,47.6978,1.60E+08,3196152,0.0095
9/1/2022,47.6493,54.6209,357337,20.0476,47.6788,1.97E+08,3935534,0.0095
8/31/2022,47.6456,54.6073,455071,35.0763,47.667,4.27E+08,8500024,0.0095
8/30/2022,47.6461,54.6182,1080666,148.0533,47.6765,1.02E+09,20290847,0.0095
8/29/2022,47.6482,54.5965,1501283,579.672,47.6575,3.08E+08,6129218,0.0095
8/26/2022,47.6403,54.5965,1662495,85.3233,47.6575,1.03E+08,2049515,0.0095
8/25/2022,47.6396,54.5856,347441,0,47.648,1.73E+08,3452276,0.0095
8/24/2022,47.6312,54.6019,419278,0,47.6622,1.50E+08,2991218,0.0095
8/23/2022,47.6313,54.5965,484241,32.612,47.6575,1.90E+08,3782653,0.0095
8/22/2022,47.6309,54.5856,544101,10.0345,47.648,3.34E+08,6644006,0.0095
8/19/2022,47.6256,54.5638,1265537,168.0761,47.629,1.54E+08,3067567,0.0095
8/18/2022,47.6156,54.5747,761462,15.0499,47.6385,1.77E+08,3518151,0.0095
8/17/2022,47.6074,54.5638,562551,60.1871,47.629,1.56E+08,3102636,0.0095
8/16/2022,47.6038,54.5638,379965,0,47.629,1.79E+08,3576744,0.0095
8/15/2022,47.6042,54.5312,351817,17.5502,47.6005,1.66E+08,3302955,0.0095
8/12/2022,47.5771,54.5312,533210,7.5216,47.6005,1.64E+08,3274966,0.0095
8/11/2022,47.5725,54.5095,357550,0,47.5815,1.30E+08,2591488,0.0095
8/10/2022,47.558,54.4986,576791,0,47.572,1.97E+08,3937074,0.0095
8/9/2022,47.5492,54.4823,544825,0,47.5578,2.02E+08,4038846,0.0095
8/8/2022,47.5446,54.4986,496674,0,47.572,1.75E+08,3502526,0.0095
8/5/2022,47.5357,54.4768,401229,0,47.553,1.32E+08,2635783,0.0095
8/4/2022,47.5462,54.4768,256769,10.0143,47.553,2.17E+08,4340289,0.0095
8/3/2022,47.5344,54.466,888229,0,47.5435,2.72E+08,5431694,0.0095
8/2/2022,47.5328,54.466,475870,20.0282,47.5435,1.42E+08,2831055,0.0095
8/1/2022,47.5318,54.466,488667,20.0275,47.5435,1.43E+08,2850487,0.0095
7/29/2022,47.5205,54.4446,697889,25.0338,47.5249,2.28E+08,4543349,0.0095
7/28/2022,47.5152,54.4663,551871,0,47.5439,1.42E+08,2825610,0.0095
7/27/2022,47.5051,54.4446,456284,0,47.5249,1.20E+08,2389529,0.0095
7/26/2022,47.493,54.4337,316707,0,47.5154,1.30E+08,2594052,0.0095
7/25/2022,47.4924,54.4229,738373,17.5302,47.5059,1.52E+08,3028678,0.0095
7/22/2022,47.4846,54.4446,392256,35.06,47.5249,1.38E+08,2757698,0.0095
7/21/2022,47.4781,54.4337,299668,55.0853,47.5154,1.40E+08,2788011,0.0095
7/20/2022,47.4689,54.4011,415732,52.5742,47.487,1.27E+08,2530903,0.0095
7/19/2022,47.466,54.4011,493568,5.0061,47.487,1.81E+08,3614082,0.0095
7/18/2022,47.4621,54.3794,618071,102.6187,47.468,5.11E+08,10211411,0.0095
7/15/2022,47.4501,54.4011,7011545,242.761,47.487,1.42E+08,2830641,0.0095
7/14/2022,47.4438,54.3957,637348,47.5391,47.4822,2.42E+08,4823519,0.0095
7/13/2022,47.4465,54.3903,470359,122.5844,47.4775,1.94E+08,3877699,0.0095
7/12/2022,47.4601,54.3903,1033222,35.0262,47.4775,1.61E+08,3206530,0.0095
7/11/2022,47.4582,54.3685,289835,0,47.4585,85295420,1704334,0.0095
7/8/2022,47.4494,54.3577,246766,-12.5124,47.449,1.38E+08,2751820,0.0095
7/7/2022,47.4478,54.3468,492370,0,47.4396,1.67E+08,3333500,0.0095
7/6/2022,47.4416,54.3468,504426,0,47.4396,2.11E+08,4214516,0.0095
7/5/2022,47.441,54.3468,1117033,0,47.4396,4.04E+08,8076368,0.0095
7/1/2022,47.4328,54.3142,1191251,-110.069,47.4111,1.07E+09,21453053,0.0095
6/30/2022,47.4187,54.3584,6395527,-145.066,47.4497,5.58E+08,11128092,0.0095
6/29/2022,47.4153,54.3584,944457,405.4643,47.4497,1.70E+08,3390407,0.0095
6/28/2022,47.4095,54.3475,720489,7.5081,47.4402,2.09E+08,4173779,0.0095
6/27/2022,47.4141,54.3258,585100,7.5071,47.4212,1.50E+08,2992158,0.0095
6/24/2022,47.412,54.3366,468845,0,47.4307,1.23E+08,2450046,0.0095
6/23/2022,47.4115,54.3475,502797,25.0251,47.4402,2.99E+08,5976121,0.0095
6/22/2022,47.4079,54.3475,2561038,367.8657,47.4402,2.10E+08,4187276,0.0095
6/21/2022,47.3961,54.3258,511223,17.5161,47.4212,3.27E+08,6534921,0.0095
6/17/2022,47.3922,54.3475,1510640,25.0167,47.4402,2.16E+08,4310344,0.0095
6/16/2022,47.4022,54.3475,588574,25.0147,47.4402,2.05E+08,4092294,0.0095
6/15/2022,47.4061,54.3366,608095,65.0519,47.4307,2.10E+08,4200104,0.0095
6/14/2022,47.391,54.3366,831175,5.0044,47.4307,2.79E+08,5579417,0.0095
6/13/2022,47.4173,54.3801,924215,27.5154,47.4686,1.14E+09,22719608,0.0095
6/10/2022,47.4689,54.4018,5500743,287.8213,47.4876,1.70E+08,3384017,0.0095
6/9/2022,47.4988,54.4343,881094,10.0221,47.516,1.15E+08,2301380,0.0095
6/8/2022,47.5009,54.4452,392743,0,47.5254,1.36E+08,2704613,0.0095
6/7/2022,47.5039,54.4452,760704,50.1441,47.5254,3.21E+08,6398831,0.0095
6/6/2022,47.5035,54.4343,823671,60.1767,47.516,1.06E+08,2114351,0.0095
6/3/2022,47.5019,54.4343,349962,5.0147,47.516,1.46E+08,2901734,0.0095
6/2/2022,47.4965,54.4397,565508,0,47.5207,2.24E+08,4460678,0.0095
6/1/2022,47.4965,54.3909,1049443,0,47.4781,5.22E+08,10413554,0.0095
5/31/2022,47.5032,54.3845,1820405,-293.316,47.4724,6.60E+08,13146720,0.0095
5/27/2022,47.5041,54.4278,4593278,-356.367,47.5103,1.21E+08,2409687,0.0095
5/26/2022,47.4956,54.4062,276655,0,47.4914,1.36E+08,2713962,0.0095
5/25/2022,47.4867,54.3953,277446,0,47.4819,1.50E+08,2997196,0.0095
5/24/2022,47.4829,54.4062,293850,5.0175,47.4914,4.87E+08,9704694,0.0095
5/23/2022,47.4684,54.3845,1095173,-7.5257,47.4724,1.47E+08,2922032,0.0095
5/20/2022,47.4652,54.3953,365269,0,47.4819,1.63E+08,3252928,0.0095
5/19/2022,47.4618,54.417,666657,0,47.5008,1.65E+08,3294015,0.0095
5/18/2022,47.4661,54.3736,603574,0,47.463,1.76E+08,3500466,0.0095
5/17/2022,47.4615,54.3953,957037,0,47.4819,1.78E+08,3545505,0.0095
5/16/2022,47.4697,54.3845,508670,0,47.4724,2.15E+08,4292676,0.0095
5/13/2022,47.4607,54.417,715496,110.3457,47.5008,5.70E+08,11350854,0.0095
5/12/2022,47.4699,54.4495,1543833,90.2656,47.5292,2.98E+08,5927183,0.0095
